,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
35,1,0,False,Non-designer,1,recognition,16,arial,maybe,word,Sure seen,1.0,seen,maybe,1501.0,7.313886831633462,1,easy to read,30-04-2019 19:06
36,1,0,False,Non-designer,2,lexical,1,sansforgetica,words,word,Sure word,1.0,,,10287.0,9.23863624113103,7,difficult to read,30-04-2019 19:06
37,1,0,False,Non-designer,2,lexical,2,sansforgetica,hysturably,non-word,Probably word,0.0,,,3709.0,8.21851757748959,7,difficult to read,30-04-2019 19:06
38,1,0,False,Non-designer,2,lexical,3,sansforgetica,condamenced,non-word,Probably word,0.0,,,4437.0,8.39773375137891,7,difficult to read,30-04-2019 19:06
39,1,0,False,Non-designer,2,lexical,4,sansforgetica,fight,word,Sure word,1.0,,,2206.0,7.698936199813447,7,difficult to read,30-04-2019 19:06
40,1,0,False,Non-designer,2,lexical,5,sansforgetica,necessary,word,Sure word,1.0,,,2963.0,7.993957547573565,7,difficult to read,30-04-2019 19:06
41,1,0,False,Non-designer,2,lexical,6,sansforgetica,forget,word,Sure word,1.0,,,3125.0,8.047189562170502,7,difficult to read,30-04-2019 19:06
42,1,0,False,Non-designer,2,lexical,7,sansforgetica,breakfast,word,Sure word,1.0,,,6205.0,8.733110697638708,7,difficult to read,30-04-2019 19:06
43,1,0,False,Non-designer,2,lexical,8,sansforgetica,minalry,non-word,Probably word,0.0,,,6799.0,8.82453082152646,7,difficult to read,30-04-2019 19:06
44,1,0,False,Non-designer,2,lexical,9,sansforgetica,lithin,non-word,Sure word,0.0,,,3158.0,8.057694194815587,7,difficult to read,30-04-2019 19:06
45,1,0,False,Non-designer,2,lexical,10,sansforgetica,empefic,non-word,Probably non-word,1.0,,,5412.0,8.59637398929068,7,difficult to read,30-04-2019 19:06
46,1,0,False,Non-designer,2,lexical,11,sansforgetica,thrughts,non-word,Probably non-word,1.0,,,3834.0,8.251663923605589,7,difficult to read,30-04-2019 19:06
47,1,0,False,Non-designer,2,lexical,12,sansforgetica,civil,word,Sure word,1.0,,,2148.0,7.672292455628756,7,difficult to read,30-04-2019 19:06
48,1,0,False,Non-designer,2,lexical,13,sansforgetica,spite,word,Sure word,1.0,,,1865.0,7.5310163320779155,7,difficult to read,30-04-2019 19:06
49,1,0,False,Non-designer,2,lexical,14,sansforgetica,create,word,Sure word,1.0,,,1583.0,7.367077059881012,7,difficult to read,30-04-2019 19:06
50,1,0,False,Non-designer,2,lexical,15,sansforgetica,babies,word,Sure word,1.0,,,3537.0,8.17103418920548,7,difficult to read,30-04-2019 19:06
51,1,0,False,Non-designer,2,lexical,16,sansforgetica,penerer,non-word,Probably non-word,1.0,,,3034.0,8.017637159908478,7,difficult to read,30-04-2019 19:06
52,1,0,False,Non-designer,2,lexical,17,sansforgetica,trevation,non-word,Probably non-word,1.0,,,2598.0,7.862497197230545,7,difficult to read,30-04-2019 19:06
53,1,0,False,Non-designer,2,lexical,18,sansforgetica,valeamer,non-word,Probably non-word,1.0,,,3204.0,8.07215530818825,7,difficult to read,30-04-2019 19:06
54,1,0,False,Non-designer,2,lexical,19,sansforgetica,structure,word,Sure word,1.0,,,2666.0,7.888334500738654,7,difficult to read,30-04-2019 19:06
55,1,0,False,Non-designer,2,lexical,20,sansforgetica,collainess,non-word,Probably word,0.0,,,4268.0,8.358900612421644,7,difficult to read,30-04-2019 19:06
56,1,0,False,Non-designer,2,recognition,1,sansforgetica,breath,word,Sure not seen,1.0,not seen,breakfast,5479.0,8.608677881538416,7,difficult to read,30-04-2019 19:06
