,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
145,1,2,True,Non-designer,1,lexical,2,sansforgetica,centoment,non-word,Sure non-word,1.0,,,2204.0,7.698029170272805,35,difficult to read,05-04-2019 09:45
146,1,2,True,Non-designer,1,lexical,3,sansforgetica,basis,word,Sure word,1.0,,,1521.0,7.327123292259293,35,difficult to read,05-04-2019 09:45
147,1,2,True,Non-designer,1,lexical,4,sansforgetica,tealissed,non-word,Sure non-word,1.0,,,2136.0,7.666690200080086,35,difficult to read,05-04-2019 09:45
148,1,2,True,Non-designer,1,lexical,5,sansforgetica,rectined,non-word,Sure non-word,1.0,,,4285.0,8.36287583103188,35,difficult to read,05-04-2019 09:45
149,1,2,True,Non-designer,1,lexical,6,sansforgetica,unpligatic,non-word,Sure non-word,1.0,,,1880.0,7.539027055823995,35,difficult to read,05-04-2019 09:45
150,1,2,True,Non-designer,1,lexical,7,sansforgetica,attermingly,non-word,Sure non-word,1.0,,,1769.0,7.478169694159786,35,difficult to read,05-04-2019 09:45
151,1,2,True,Non-designer,1,lexical,8,sansforgetica,suggest,word,Sure word,1.0,,,1562.0,7.353722330399631,35,difficult to read,05-04-2019 09:45
152,1,2,True,Non-designer,1,lexical,9,sansforgetica,disruptics,non-word,Probably non-word,1.0,,,2575.0,7.853604813097838,35,difficult to read,05-04-2019 09:45
153,1,2,True,Non-designer,1,lexical,10,sansforgetica,energy,word,Sure word,1.0,,,1316.0,7.182352111885263,35,difficult to read,05-04-2019 09:45
154,1,2,True,Non-designer,1,lexical,11,sansforgetica,winnic,non-word,Sure non-word,1.0,,,2285.0,7.734121303328305,35,difficult to read,05-04-2019 09:45
155,1,2,True,Non-designer,1,lexical,12,sansforgetica,established,word,Sure word,1.0,,,1778.0,7.483244416073849,35,difficult to read,05-04-2019 09:45
156,1,2,True,Non-designer,1,lexical,13,sansforgetica,breath,word,Sure word,1.0,,,1200.0,7.090076835776093,35,difficult to read,05-04-2019 09:45
157,1,2,True,Non-designer,1,lexical,14,sansforgetica,clean,word,Sure word,1.0,,,1519.0,7.325807502595773,35,difficult to read,05-04-2019 09:45
