"Fluent","Designer","studyid","test_1_lexical_1","test_1_lexical_2","test_1_lexical_3","test_1_lexical_4","test_1_lexical_5","test_1_lexical_6","test_1_lexical_7","test_1_lexical_8","test_1_lexical_9","test_1_lexical_10","test_1_lexical_11","test_1_lexical_12","test_1_lexical_13","test_1_lexical_14","test_1_lexical_15","test_1_lexical_16","test_1_lexical_17","test_1_lexical_18","test_1_lexical_19","test_1_lexical_20","test_1_remember","test_1_legibility","test_1_recognition_1","test_1_recognition_2","test_1_recognition_3","test_1_recognition_4","test_1_recognition_5","test_1_recognition_6","test_1_recognition_7","test_1_recognition_8","test_1_recognition_9","test_1_recognition_10","test_1_recognition_11","test_1_recognition_12","test_1_recognition_13","test_1_recognition_14","test_1_recognition_15","test_1_recognition_16","test_2_lexical_1","test_2_lexical_2","test_2_lexical_3","test_2_lexical_4","test_2_lexical_5","test_2_lexical_6","test_2_lexical_7","test_2_lexical_8","test_2_lexical_9","test_2_lexical_10","test_2_lexical_11","test_2_lexical_12","test_2_lexical_13","test_2_lexical_14","test_2_lexical_15","test_2_lexical_16","test_2_lexical_17","test_2_lexical_18","test_2_lexical_19","test_2_lexical_20","test_2_remember","test_2_legibility","test_2_recognition_1","test_2_recognition_2","test_2_recognition_3","test_2_recognition_4","test_2_recognition_5","test_2_recognition_6","test_2_recognition_7","test_2_recognition_8","test_2_recognition_9","test_2_recognition_10","test_2_recognition_11","test_2_recognition_12","test_2_recognition_13","test_2_recognition_14","test_2_recognition_15","test_2_recognition_16","",""
"yes","Other designer","2","arial, word, capital, Sure word, 3510","arial, word, chief, Sure word, 4223","arial, non-word, handence, Sure non-word, 2446","arial, non-word, mobiever, Sure non-word, 1859","arial, word, designed, Sure word, 2656","arial, word, everybody, Sure word, 2303","arial, non-word, studity, Sure non-word, 1738","arial, non-word, desposed, Sure non-word, 5534","arial, word, cigarette, Sure word, 1409","arial, non-word, therinder, Sure non-word, 1824","arial, non-word, teliquely, Sure non-word, 2342","arial, non-word, bothin, Sure non-word, 1956","arial, word, speech, Sure word, 1194","arial, non-word, linally, Sure non-word, 1733","arial, word, sounds, Sure word, 1041","arial, non-word, expedintly, Sure non-word, 3260","arial, word, spoke, Sure word, 1405","arial, word, hospital, Sure word, 1075","arial, word, recent, Sure non-word, 2984","arial, non-word, espeatives, Sure non-word, 2090","50","very easy to read","sansforgetica, non-word, studymer, non-seen, studity, Sure not seen, 8513","sansforgetica, non-word, linally, seen, linally, Sure seen, 2048","sansforgetica, word, speech, seen, speech, Sure seen, 1215","sansforgetica, word, capital, seen, capital, Sure seen, 1950","sansforgetica, word, designed, seen, designed, Sure seen, 1040","sansforgetica, non-word, desposed, seen, desposed, Sure seen, 2355","sansforgetica, non-word, bountions, non-seen, bothin, Sure not seen, 2077","sansforgetica, non-word, handence, seen, handence, Probably seen, 8516","sansforgetica, word, everyone, non-seen, everybody, Sure not seen, 2410","sansforgetica, word, children, non-seen, chief, Sure not seen, 1440","sansforgetica, non-word, mocietary, non-seen, mobiever, Sure not seen, 1417","sansforgetica, word, recently, non-seen, recent, Sure not seen, 3405","sansforgetica, non-word, therinder, seen, therinder, Sure seen, 4731","sansforgetica, non-word, temarrences, non-seen, teliquely, Sure not seen, 1570","sansforgetica, word, hospital, seen, hospital, Sure seen, 1512","sansforgetica, word, cities, non-seen, cigarette, Sure not seen, 1324","sansforgetica, non-word, vehients, Sure non-word, 5402","sansforgetica, word, fixed, Sure word, 1584","sansforgetica, non-word, crevided, Sure non-word, 2375","sansforgetica, non-word, burropright, Sure non-word, 1482","sansforgetica, non-word, windom, Sure non-word, 5200","sansforgetica, word, every, Sure word, 2026","sansforgetica, word, winter, Sure word, 1178","sansforgetica, non-word, contrucrate, Sure non-word, 2364","sansforgetica, non-word, campetaring, Sure non-word, 3441","sansforgetica, word, increasing, Sure word, 1961","sansforgetica, non-word, drison, Sure non-word, 1547","sansforgetica, non-word, eigagement, Sure non-word, 2247","sansforgetica, word, perfect, Sure word, 1603","sansforgetica, word, smiled, Sure word, 1047","sansforgetica, word, calls, Sure word, 1152","sansforgetica, word, spread, Sure word, 1075","sansforgetica, non-word, adjuntives, Sure non-word, 2616","sansforgetica, word, campaign, Sure word, 1143","sansforgetica, word, stories, Sure word, 1090","sansforgetica, non-word, diffesses, Sure non-word, 2751","50","easy to read","arial, non-word, eigagement, seen, eigagement, Sure seen, 5140","arial, word, campaign, seen, campaign, Sure seen, 1366","arial, word, perfect, seen, perfect, Sure seen, 1460","arial, word, flesh, non-seen, fixed, Probably not seen, 7374","arial, non-word, creviver, non-seen, crevided, Probably not seen, 5161","arial, non-word, windom, seen, windom, Sure seen, 1673","arial, word, spring, non-seen, spread, Sure not seen, 2191","arial, non-word, drojects, non-seen, drison, Sure not seen, 3498","arial, non-word, camputers, non-seen, campetaring, Probably seen, 2958","arial, word, winter, seen, winter, Probably not seen, 13605","arial, word, calls, seen, calls, Sure not seen, 4071","arial, non-word, burropright, seen, burropright, Probably seen, 5665","arial, non-word, diffesses, seen, diffesses, Sure seen, 1676","arial, word, smoke, non-seen, smiled, Sure not seen, 4857","arial, non-word, contructors, non-seen, contrucrate, Probably seen, 1794","arial, word, indeed, non-seen, increasing, Sure not seen, 1224","2584843","03-05-2019 16:24"
"no","Other designer","2","arial, word, fight, Sure word, 3298","arial, non-word, cheneved, Probably non-word, 4333","arial, non-word, potervation, Probably word, 5812","arial, word, partly, Sure word, 4268","arial, non-word, burropright, Probably non-word, 5263","arial, word, deeply, Sure word, 2929","arial, word, worth, Sure word, 1543","arial, non-word, conguage, Probably word, 5334","arial, non-word, fraditted, Probably non-word, 2757","arial, word, economic, Sure word, 2351","arial, word, discovered, Sure word, 3347","arial, non-word, parearch, Probably non-word, 8083","arial, word, relief, Sure word, 2804","arial, word, political, Sure word, 3278","arial, non-word, nobit, Probably non-word, 3643","arial, word, groups, Sure non-word, 5944","arial, word, rather, Sure word, 2136","arial, non-word, forgotter, Probably word, 5326","arial, non-word, outting, Sure non-word, 5214","arial, non-word, stready, Probably non-word, 6581","60","ok","sansforgetica, non-word, nodief, non-seen, nobit, Probably seen, 8177","sansforgetica, word, religious, non-seen, relief, Sure not seen, 5721","sansforgetica, non-word, fraditted, seen, fraditted, Sure seen, 3773","sansforgetica, word, parts, non-seen, partly, Probably seen, 4052","sansforgetica, word, growing, non-seen, groups, Sure not seen, 1570","sansforgetica, word, economic, seen, economic, Sure seen, 1622","sansforgetica, non-word, potervies, non-seen, potervation, Sure not seen, 3320","sansforgetica, word, fight, seen, fight, Sure seen, 1435","sansforgetica, word, rather, seen, rather, Sure seen, 1084","sansforgetica, non-word, cheneved, seen, cheneved, Probably seen, 5243","sansforgetica, non-word, stronans, non-seen, stready, Sure not seen, 4470","sansforgetica, word, discovered, seen, discovered, Sure seen, 1487","sansforgetica, non-word, forwared, non-seen, forgotter, Sure not seen, 2247","sansforgetica, non-word, parearch, seen, parearch, Sure seen, 2874","sansforgetica, word, defence, non-seen, deeply, Sure not seen, 1830","sansforgetica, non-word, burropright, seen, burropright, Sure seen, 3061","sansforgetica, non-word, indertunity, Sure non-word, 4563","sansforgetica, non-word, ninished, Sure non-word, 3634","sansforgetica, word, regarded, Sure word, 13082","sansforgetica, word, plans, Sure word, 2629","sansforgetica, word, management, Sure word, 2768","sansforgetica, word, income, Sure word, 1272","sansforgetica, word, reasons, Sure word, 1271","sansforgetica, non-word, discersion, Probably word, 5337","sansforgetica, non-word, wathed, Sure word, 4541","sansforgetica, non-word, hontever, Probably non-word, 6589","sansforgetica, non-word, horeations, Probably word, 5657","sansforgetica, non-word, consiously, Sure word, 2467","sansforgetica, word, structure, Sure word, 1762","sansforgetica, non-word, countenth, Probably word, 7771","sansforgetica, word, prices, Sure word, 1229","sansforgetica, non-word, agaim, Sure word, 1035","sansforgetica, word, reaction, Sure word, 2690","sansforgetica, word, waste, Sure word, 1300","sansforgetica, word, talked, Sure word, 1243","sansforgetica, non-word, cuppened, Probably word, 5874","60","very difficult to read","arial, non-word, wathed, seen, wathed, Sure seen, 2862","arial, non-word, counticks, non-seen, countenth, Sure not seen, 2851","arial, non-word, ninished, seen, ninished, Sure seen, 5289","arial, word, reaction, seen, reaction, Sure seen, 1433","arial, word, structure, seen, structure, Sure seen, 1007","arial, word, waste, seen, waste, Sure seen, 1082","arial, non-word, indesphant, non-seen, indertunity, Probably not seen, 4501","arial, word, regular, non-seen, regarded, Probably seen, 6256","arial, non-word, hontever, seen, hontever, Sure seen, 2016","arial, word, taste, non-seen, talked, Sure not seen, 1619","arial, non-word, hostead, non-seen, horeations, Sure not seen, 3737","arial, word, received, non-seen, reasons, Sure seen, 1976","arial, word, plants, non-seen, plans, Sure not seen, 2855","arial, non-word, againes, non-seen, agaim, Probably not seen, 2761","arial, word, management, seen, management, Sure seen, 1336","arial, non-word, consiously, seen, consiously, Sure seen, 1538","2576430","02-05-2019 19:17"
"no","Graphic designer","2","sansforgetica, word, night, Sure word, 4754","sansforgetica, word, waste, Sure word, 2833","sansforgetica, word, purpose, Sure word, 2252","sansforgetica, word, certain, Sure word, 2579","sansforgetica, word, feelings, Sure word, 2104","sansforgetica, non-word, macrector, Sure non-word, 3500","sansforgetica, non-word, outsing, Sure non-word, 3700","sansforgetica, word, mouth, Sure non-word, 2416","sansforgetica, non-word, sometched, Sure non-word, 3166","sansforgetica, non-word, steet, Sure non-word, 4134","sansforgetica, word, removed, Sure word, 3179","sansforgetica, word, proper, Sure word, 1772","sansforgetica, word, pushed, Sure word, 1846","sansforgetica, non-word, weitair, Sure non-word, 3586","sansforgetica, non-word, drices, Sure non-word, 2185","sansforgetica, word, fresh, Sure word, 2265","sansforgetica, non-word, occalution, Sure non-word, 6852","sansforgetica, non-word, valeamer, Sure non-word, 5350","sansforgetica, non-word, celaament, Sure non-word, 2063","sansforgetica, non-word, againes, Sure non-word, 6769","41","easy to read","arial, word, purpose, seen, purpose, Sure seen, 3328","arial, word, mouth, seen, mouth, Sure seen, 5221","arial, non-word, welicase, non-seen, weitair, Sure not seen, 5865","arial, non-word, stich, non-seen, steet, Sure not seen, 1566","arial, word, property, non-seen, proper, Sure seen, 1601","arial, non-word, aggreciled, non-seen, againes, Sure not seen, 1934","arial, word, feels, non-seen, feelings, Sure seen, 2929","arial, non-word, drices, seen, drices, Sure not seen, 13071","arial, word, fresh, seen, fresh, Sure seen, 4900","arial, non-word, valeamer, seen, valeamer, Sure seen, 3032","arial, word, watching, non-seen, waste, Sure not seen, 3101","arial, non-word, sometions, non-seen, sometched, Sure not seen, 3819","arial, non-word, celaament, seen, celaament, Sure not seen, 3481","arial, non-word, outsing, seen, outsing, Sure not seen, 1464","arial, word, certainly, non-seen, certain, Sure not seen, 3571","arial, word, night, seen, night, Sure seen, 1417","arial, non-word, punner, Sure word, 8765","arial, word, store, Sure word, 2949","arial, word, technology, Sure word, 2153","arial, non-word, considenon, Sure non-word, 2068","arial, word, names, Sure word, 1534","arial, word, reports, Sure word, 2883","arial, non-word, nommidated, Sure word, 3896","arial, word, breath, Sure word, 3204","arial, word, costs, Sure word, 1948","arial, word, across, Sure word, 1386","arial, word, distance, Sure word, 1348","arial, word, television, Sure word, 1434","arial, non-word, alime, Sure word, 1099","arial, non-word, discomision, Sure non-word, 3052","arial, non-word, succuader, Sure non-word, 1918","arial, non-word, murching, Sure non-word, 2333","arial, non-word, cheneved, Sure non-word, 2365","arial, non-word, producties, Sure non-word, 1725","arial, non-word, afficled, Sure non-word, 2385","arial, word, could, Sure word, 1493","71","easy to read","sansforgetica, non-word, purmater, non-seen, punner, Sure not seen, 3325","sansforgetica, word, telling, non-seen, television, Sure not seen, 1991","sansforgetica, word, names, seen, names, Sure seen, 1682","sansforgetica, non-word, nommidated, seen, nommidated, Sure seen, 3799","sansforgetica, non-word, afrifite, non-seen, afficled, Sure not seen, 1804","sansforgetica, word, could, seen, could, Sure seen, 5764","sansforgetica, word, corner, non-seen, costs, Sure not seen, 1836","sansforgetica, word, distance, seen, distance, Sure not seen, 3049","sansforgetica, non-word, proferounds, non-seen, producties, Sure not seen, 2535","sansforgetica, non-word, allond, non-seen, alime, Sure not seen, 1618","sansforgetica, non-word, murching, seen, murching, Sure not seen, 1761","sansforgetica, non-word, cheneved, seen, cheneved, Sure not seen, 1387","sansforgetica, non-word, succuader, seen, succuader, Sure not seen, 1467","sansforgetica, word, technology, seen, technology, Sure seen, 1013","sansforgetica, word, stories, non-seen, store, Sure not seen, 2528","sansforgetica, word, actions, non-seen, across, Sure not seen, 2477","2576021","02-05-2019 18:34"
"yes","Graphic designer","2","arial, word, safety, Sure word, 2245","arial, word, weeks, Sure word, 2657","arial, non-word, becruit, Probably non-word, 4384","arial, non-word, intervating, Probably non-word, 3276","arial, word, holiday, Sure word, 2059","arial, word, danger, Sure word, 5797","arial, word, water, Sure word, 1662","arial, non-word, trambling, Probably word, 2942","arial, word, toward, Probably non-word, 15442","arial, non-word, labite, Probably non-word, 2540","arial, non-word, nobit, Probably non-word, 1914","arial, non-word, stronans, Sure non-word, 1944","arial, word, thank, Sure word, 1834","arial, word, efforts, Sure word, 2130","arial, word, several, Sure word, 1516","arial, non-word, whainest, Probably non-word, 2861","arial, non-word, impripling, Sure non-word, 2138","arial, non-word, compection, Probably non-word, 2600","arial, non-word, begar, Sure word, 2337","arial, word, religious, Sure word, 3123","24","ok","sansforgetica, word, water, seen, water, Sure seen, 3137","sansforgetica, word, remain, non-seen, religious, Sure not seen, 3641","sansforgetica, non-word, nobit, seen, nobit, Sure seen, 2318","sansforgetica, word, several, seen, several, Probably seen, 3020","sansforgetica, non-word, trambling, seen, trambling, Probably seen, 2807","sansforgetica, non-word, inverstand, non-seen, intervating, Sure not seen, 2752","sansforgetica, word, dangerous, non-seen, danger, Probably seen, 2279","sansforgetica, non-word, beginness, non-seen, begar, Sure not seen, 3703","sansforgetica, word, holiday, seen, holiday, Sure seen, 3961","sansforgetica, non-word, compection, seen, compection, Sure seen, 2237","sansforgetica, word, toward, seen, toward, Sure seen, 1546","sansforgetica, non-word, lanistic, non-seen, labite, Sure not seen, 2047","sansforgetica, word, theatre, non-seen, thank, Sure not seen, 1804","sansforgetica, word, weight, non-seen, weeks, Sure not seen, 1530","sansforgetica, non-word, stronans, seen, stronans, Probably not seen, 3623","sansforgetica, non-word, becret, non-seen, becruit, Probably not seen, 1985","sansforgetica, word, exist, Sure word, 7524","sansforgetica, word, interesting, Sure word, 3464","sansforgetica, word, muscles, Sure word, 4961","sansforgetica, non-word, alrence, Probably non-word, 4051","sansforgetica, non-word, nodief, Probably non-word, 6946","sansforgetica, word, employment, Sure word, 2235","sansforgetica, word, given, Sure word, 1565","sansforgetica, non-word, hysturably, Probably non-word, 3376","sansforgetica, word, therefore, Sure word, 2705","sansforgetica, word, staff, Sure word, 1574","sansforgetica, non-word, contructors, Probably non-word, 4931","sansforgetica, word, spent, Sure word, 1619","sansforgetica, non-word, catuirented, Probably non-word, 4467","sansforgetica, non-word, eather, Sure word, 2417","sansforgetica, word, helped, Sure word, 1661","sansforgetica, word, rights, Sure word, 2331","sansforgetica, non-word, grocks, Probably non-word, 4434","sansforgetica, non-word, whaiming, Probably non-word, 2996","sansforgetica, non-word, gallowned, Probably non-word, 2552","sansforgetica, non-word, rivies, Probably non-word, 1834","18","difficult to read","arial, word, muscles, seen, muscles, Sure seen, 4853","arial, word, given, seen, given, Sure seen, 1498","arial, non-word, gromish, non-seen, grocks, Probably not seen, 2537","arial, non-word, alrence, seen, alrence, Probably not seen, 1979","arial, non-word, edgins, non-seen, eather, Probably not seen, 1955","arial, non-word, gallowned, seen, gallowned, Sure seen, 2061","arial, word, empty, non-seen, employment, Probably not seen, 1929","arial, non-word, nodief, seen, nodief, Probably not seen, 1708","arial, non-word, hamething, non-seen, hysturably, Probably not seen, 1545","arial, word, interesting, seen, interesting, Probably seen, 2638","arial, word, existence, non-seen, exist, Probably seen, 1672","arial, word, herself, non-seen, helped, Probably not seen, 1511","arial, word, these, non-seen, therefore, Probably not seen, 1807","arial, non-word, convence, non-seen, contructors, Probably not seen, 1912","arial, non-word, catuirented, seen, catuirented, Sure seen, 2547","arial, word, spent, seen, spent, Sure seen, 1617","2573740","02-05-2019 14:43"
"no","Graphic designer","2","sansforgetica, non-word, neginnery, Probably non-word, 25439","sansforgetica, word, gently, Sure word, 7596","sansforgetica, non-word, irrection, Probably non-word, 20806","sansforgetica, word, older, Sure word, 2066","sansforgetica, word, angry, Sure word, 3906","sansforgetica, word, doctor, Sure word, 2619","sansforgetica, non-word, increaul, Probably non-word, 4911","sansforgetica, word, forward, Sure word, 5702","sansforgetica, word, theatre, Sure word, 12801","sansforgetica, non-word, discomision, Probably word, 5279","sansforgetica, word, drove, Probably word, 10266","sansforgetica, non-word, orienuation, Probably non-word, 24721","sansforgetica, word, beach, Probably non-word, 580","sansforgetica, non-word, sategontly, Probably non-word, 8063","sansforgetica, non-word, olded, Probably non-word, 9808","sansforgetica, non-word, ofter, Sure non-word, 7669","sansforgetica, word, anybody, Sure word, 5241","sansforgetica, word, technology, Sure word, 4285","sansforgetica, non-word, empreases, Probably word, 7840","sansforgetica, non-word, producties, Sure non-word, 6144","29","difficult to read","arial, word, technology, seen, technology, Sure seen, 10414","arial, non-word, origived, non-seen, orienuation, Probably not seen, 6455","arial, non-word, schieverily, non-seen, sategontly, Sure not seen, 5870","arial, word, older, seen, older, Sure seen, 2300","arial, non-word, increaul, seen, increaul, Sure not seen, 2060","arial, word, doctor, seen, doctor, Sure seen, 1773","arial, non-word, itaters, non-seen, irrection, Sure not seen, 4860","arial, word, beautiful, non-seen, beach, Sure not seen, 1653","arial, word, getting, non-seen, gently, Sure not seen, 1727","arial, non-word, occumeted, non-seen, ofter, Sure not seen, 4645","arial, non-word, discomision, seen, discomision, Sure seen, 2524","arial, word, their, non-seen, theatre, Sure not seen, 1810","arial, non-word, empreases, seen, empreases, Sure seen, 4349","arial, non-word, producties, seen, producties, Sure seen, 2370","arial, word, anyone, non-seen, anybody, Sure not seen, 4554","arial, word, drove, seen, drove, Sure seen, 3784","arial, non-word, linangently, Sure non-word, 9029","arial, word, advanced, Sure word, 2353","arial, word, capable, Sure word, 4952","arial, word, demands, Sure word, 12792","arial, word, since, Sure word, 2287","arial, word, outside, Sure word, 4621","arial, non-word, beginness, Probably non-word, 12202","arial, word, season, Sure word, 12503","arial, non-word, beausance, Probably non-word, 3079","arial, word, official, Sure word, 2458","arial, non-word, overible, Probably non-word, 17649","arial, non-word, studymer, Sure non-word, 3363","arial, non-word, conjunteful, Sure non-word, 2930","arial, non-word, lisertant, Probably non-word, 16369","arial, non-word, individered, Probably non-word, 7500","arial, word, opened, Sure word, 2731","arial, non-word, celaament, Sure non-word, 5109","arial, word, prepared, Sure word, 4373","arial, non-word, prefulsion, Sure non-word, 3203","arial, word, sitting, Sure word, 1845","73","very easy to read","sansforgetica, word, prepared, seen, prepared, Sure seen, 9401","sansforgetica, word, since, seen, since, Sure not seen, 8202","sansforgetica, non-word, premselves, non-seen, prefulsion, Probably not seen, 8929","sansforgetica, non-word, overicted, non-seen, overible, Probably not seen, 5280","sansforgetica, word, often, non-seen, official, Sure not seen, 8168","sansforgetica, word, sitting, seen, sitting, Sure seen, 2908","sansforgetica, word, opened, seen, opened, Sure seen, 2902","sansforgetica, non-word, studymer, seen, studymer, Sure not seen, 4259","sansforgetica, word, democracy, non-seen, demands, Probably not seen, 4203","sansforgetica, word, capacity, non-seen, capable, Sure not seen, 5045","sansforgetica, non-word, linally, non-seen, linangently, Sure not seen, 2440","sansforgetica, non-word, becend, non-seen, beausance, Sure not seen, 3571","sansforgetica, non-word, beginness, seen, beginness, Sure seen, 2300","sansforgetica, word, second, non-seen, season, Sure not seen, 2494","sansforgetica, non-word, individered, seen, individered, Sure seen, 1902","sansforgetica, non-word, conjunteful, seen, conjunteful, Sure seen, 2726","2571384","02-05-2019 10:46"
"yes","Graphic designer","2","sansforgetica, non-word, wrown, Sure non-word, 7437","sansforgetica, word, forget, Sure word, 4231","sansforgetica, non-word, disgrestors, Sure word, 5975","sansforgetica, non-word, accephysive, Sure word, 3607","sansforgetica, word, marriage, Sure word, 6086","sansforgetica, non-word, sprikelf, Probably word, 7283","sansforgetica, non-word, sategontly, Probably word, 4960","sansforgetica, word, lying, Sure word, 1607","sansforgetica, non-word, roaked, Probably word, 7077","sansforgetica, word, involved, Sure word, 2218","sansforgetica, non-word, mixting, Sure word, 1797","sansforgetica, non-word, occognality, Sure word, 4595","sansforgetica, word, carrying, Sure word, 1346","sansforgetica, word, beyond, Sure word, 2160","sansforgetica, word, rules, Sure word, 1024","sansforgetica, non-word, anstage, Sure word, 3409","sansforgetica, non-word, gighting, Probably word, 1912","sansforgetica, word, certainly, Sure word, 1588","sansforgetica, word, signs, Sure word, 1258","sansforgetica, word, respect, Sure word, 1091","42","ok","arial, non-word, occognality, seen, occognality, Sure seen, 4285","arial, word, signs, seen, signs, Sure seen, 1124","arial, word, chair, non-seen, certainly, Sure not seen, 3807","arial, non-word, anstage, seen, anstage, Sure seen, 1863","arial, word, respect, seen, respect, Sure seen, 1170","arial, non-word, accumplate, non-seen, accephysive, Probably not seen, 3960","arial, non-word, disgrestors, seen, disgrestors, Sure seen, 1700","arial, word, marriage, seen, marriage, Sure seen, 1146","arial, non-word, mixtured, non-seen, mixting, Sure seen, 1184","arial, word, forgotten, non-seen, forget, Sure seen, 3024","arial, non-word, warket, non-seen, wrown, Probably not seen, 1777","arial, non-word, gighting, seen, gighting, Sure seen, 991","arial, word, cases, non-seen, carrying, Sure not seen, 1789","arial, non-word, schieverily, non-seen, sategontly, Sure not seen, 1428","arial, word, island, non-seen, involved, Sure not seen, 1330","arial, word, beyond, seen, beyond, Sure seen, 1338","arial, non-word, broblem, Sure word, 5135","arial, word, struck, Sure word, 1786","arial, word, birds, Sure word, 4781","arial, non-word, garance, Sure word, 25016","arial, non-word, finth, Sure non-word, 10682","arial, word, traffic, Sure word, 1509","arial, word, effective, Sure word, 1045","arial, non-word, distructs, Sure word, 3354","arial, word, country, Sure word, 954","arial, non-word, desing, Sure non-word, 2239","arial, word, scene, Sure word, 2140","arial, non-word, girst, Sure word, 8413","arial, word, later, Sure word, 1193","arial, word, chief, Sure word, 967","arial, word, language, Sure word, 878","arial, non-word, natume, Sure non-word, 11331","arial, non-word, consiously, Probably word, 12186","arial, non-word, fusic, Sure non-word, 2606","arial, non-word, againes, Sure word, 2149","arial, word, further, Sure word, 1204","64","very easy to read","sansforgetica, word, effective, seen, effective, Sure seen, 3324","sansforgetica, word, future, non-seen, further, Sure seen, 3728","sansforgetica, word, scheme, non-seen, scene, Sure not seen, 1864","sansforgetica, non-word, fissely, non-seen, finth, Sure not seen, 1552","sansforgetica, word, chief, seen, chief, Sure seen, 1271","sansforgetica, word, language, seen, language, Sure seen, 1226","sansforgetica, word, birds, seen, birds, Sure seen, 1643","sansforgetica, non-word, garance, seen, garance, Sure seen, 1451","sansforgetica, non-word, glayed, non-seen, girst, Sure not seen, 3060","sansforgetica, word, couple, non-seen, country, Sure not seen, 1668","sansforgetica, non-word, fusic, seen, fusic, Probably not seen, 18211968","sansforgetica, non-word, againes, seen, againes, Sure seen, 2000","sansforgetica, non-word, desing, seen, desing, Sure seen, 1868","sansforgetica, word, latter, non-seen, later, Probably not seen, 1969","sansforgetica, non-word, contem, non-seen, consiously, Probably not seen, 1328","sansforgetica, non-word, diverented, non-seen, distructs, Sure seen, 1924","2568472","02-05-2019 05:42"
"no","Non-designer","2","sansforgetica, non-word, intersive, Sure word, 9261","sansforgetica, word, independent, Sure word, 3355","sansforgetica, non-word, peoply, Probably word, 3313","sansforgetica, word, strike, Sure word, 2267","sansforgetica, non-word, apportuning, Sure word, 3036","sansforgetica, word, books, Sure word, 1715","sansforgetica, non-word, incression, Probably word, 4159","sansforgetica, word, religious, Sure word, 2333","sansforgetica, word, became, Sure word, 2562","sansforgetica, word, resources, Sure word, 2180","sansforgetica, non-word, succerdly, Sure word, 1684","sansforgetica, word, teaching, Sure word, 2986","sansforgetica, non-word, taked, Sure word, 2015","sansforgetica, non-word, parmined, Probably word, 3229","sansforgetica, non-word, althdren, Probably non-word, 6094","sansforgetica, word, stopped, Sure word, 1946","sansforgetica, word, months, Sure word, 1785","sansforgetica, non-word, pariods, Probably word, 3895","sansforgetica, non-word, immediative, Sure word, 3823","sansforgetica, word, medical, Sure word, 1678","50","ok","arial, non-word, successity, non-seen, succerdly, Probably seen, 5725","arial, word, teaching, seen, teaching, Sure seen, 4999","arial, non-word, increved, non-seen, incression, Probably seen, 2590","arial, non-word, immediative, seen, immediative, Sure seen, 1561","arial, non-word, apportuning, seen, apportuning, Sure seen, 2160","arial, non-word, althount, non-seen, althdren, Probably seen, 1736","arial, word, stopped, seen, stopped, Sure seen, 2094","arial, word, strong, non-seen, strike, Sure not seen, 3861","arial, word, bottle, non-seen, books, Probably not seen, 2772","arial, non-word, pariods, seen, pariods, Sure seen, 1803","arial, word, medical, seen, medical, Sure seen, 1498","arial, word, because, non-seen, became, Sure seen, 1598","arial, word, individual, non-seen, independent, Sure seen, 1352","arial, non-word, taked, seen, taked, Sure seen, 1225","arial, word, months, seen, months, Sure seen, 1369","arial, non-word, perdly, non-seen, peoply, Probably not seen, 2051","arial, word, secretary, Probably word, 6945","arial, word, appearance, Sure word, 1747","arial, non-word, morking, Sure word, 1743","arial, non-word, weises, Probably word, 1505","arial, non-word, trambling, Probably word, 1854","arial, non-word, estitimes, Sure word, 1291","arial, non-word, inducial, Probably word, 1899","arial, word, speech, Sure word, 1376","arial, non-word, gazark, Probably word, 1562","arial, word, bodies, Sure word, 1281","arial, non-word, mastruntion, Sure word, 1256","arial, non-word, scholopment, Probably word, 2300","arial, word, south, Sure word, 1627","arial, word, dropped, Sure word, 1171","arial, non-word, nortinge, Sure word, 1978","arial, word, status, Sure word, 1194","arial, word, having, Sure word, 1147","arial, word, compared, Sure word, 1536","arial, non-word, leceived, Probably non-word, 1998","arial, word, worry, Sure word, 1314","50","easy to read","sansforgetica, word, stayed, non-seen, status, Sure seen, 2429","sansforgetica, word, compared, seen, compared, Sure seen, 1346","sansforgetica, non-word, morricit, non-seen, morking, Probably seen, 2356","sansforgetica, word, speech, seen, speech, Sure seen, 1185","sansforgetica, non-word, tramines, non-seen, trambling, Probably not seen, 1729","sansforgetica, non-word, infantics, non-seen, inducial, Probably not seen, 2469","sansforgetica, non-word, gazark, seen, gazark, Probably not seen, 3582","sansforgetica, word, dropped, seen, dropped, Sure seen, 1305","sansforgetica, non-word, weises, seen, weises, Sure seen, 2208","sansforgetica, word, heads, non-seen, having, Sure seen, 1368","sansforgetica, non-word, lecieve, non-seen, leceived, Sure seen, 1319","sansforgetica, word, worry, seen, worry, Sure seen, 1235","sansforgetica, word, approach, non-seen, appearance, Sure seen, 1267","sansforgetica, non-word, nortinge, seen, nortinge, Sure seen, 1428","sansforgetica, non-word, scholopment, seen, scholopment, Probably seen, 2861","sansforgetica, word, section, non-seen, secretary, Sure seen, 1545","2564718","01-05-2019 17:21"
