,StudyID,ParticipantID,TestID,Type,Order,Firstfont,Fluent,Training,isDesigner,Font,Correct,RT,RTnorm,RT_word,RT_nonword,RTnorm_word,RTnorm_nonword,AUC,AUC_word,AUC_nonword,JoL,JoM,Date
128,1,154,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,3329.75,7.969310486510148,1828.6,4830.9,7.498545502304917,8.440075470715376,0.95,,,50.0,36,11-04-2019 17:15
129,1,154,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.625,2890.125,7.9004356666224504,2922.625,2857.625,7.9041670501792405,7.8967042830656595,0.78125,0.75,0.8125,50.0,36,11-04-2019 17:15
130,1,154,2,lexical,1,sansforgetica,True,Non-designer,False,arial,0.9,2546.05,7.761465004234466,1840.0,3252.1,7.4911700941721,8.03175991429683,1.0,,,100.0,35,11-04-2019 17:15
131,1,154,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,2655.25,7.83757701865248,2770.875,2539.625,7.885368196173972,7.789785841130988,0.875,0.9375,0.84375,100.0,35,11-04-2019 17:15
132,1,155,1,lexical,1,arial,True,Non-designer,False,arial,0.75,2498.85,7.772230523000661,2036.6,2961.1,7.585704845502688,7.958756200498634,0.85,,,100.0,4,11-04-2019 16:58
133,1,155,1,recognition,2,arial,True,Non-designer,False,arial,0.875,2292.875,7.7077349317781,2202.625,2383.125,7.661766565362246,7.753703298193954,0.875,0.875,0.875,100.0,4,11-04-2019 16:58
134,1,155,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.65,2514.2,7.756790643784454,1847.1,3181.3,7.491435389158903,8.022145898410006,0.8,,,50.0,28,11-04-2019 16:58
135,1,155,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,1940.25,7.541188255355331,1976.25,1904.25,7.535571187797835,7.546805322912825,0.875,0.75,1.0,50.0,28,11-04-2019 16:58
136,1,156,1,lexical,1,arial,True,Letter designer,True,arial,0.85,2715.1,7.608552772006289,1235.0,4195.2,7.102888017567591,8.11421752644499,0.95,,,50.0,26,11-04-2019 16:05
137,1,156,1,recognition,2,arial,True,Letter designer,True,arial,1.0,2003.625,7.547521150630161,1898.75,2108.5,7.500553784213605,7.5944885170467185,1.0,1.0,1.0,50.0,26,11-04-2019 16:05
138,1,156,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.95,2793.9,7.812372900549578,1767.1,3820.7,7.413855395471577,8.210890405627573,1.0,,,25.0,10,11-04-2019 16:05
139,1,156,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,2238.3125,7.639538550457274,2384.875,2091.75,7.705496585841992,7.573580515072555,0.953125,0.875,1.0,25.0,10,11-04-2019 16:05
140,1,157,1,lexical,1,arial,True,Non-designer,False,arial,0.75,1864.85,7.508452335818428,1546.6,2183.1,7.341509308361145,7.675395363275712,0.8,,,100.0,50,11-04-2019 15:48
141,1,157,1,recognition,2,arial,True,Non-designer,False,arial,0.625,2387.1875,7.693528464388406,2544.125,2230.25,7.75347729345158,7.633579635325229,0.6875,0.875,0.5,100.0,50,11-04-2019 15:48
142,1,157,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.85,2047.4,7.579977816651772,1650.8,2444.0,7.3823067738679145,7.777648859435632,0.85,,,100.0,50,11-04-2019 15:48
143,1,157,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.8125,1890.0625,7.519883954250644,1697.5,2082.625,7.422694648385406,7.617073260115881,0.8125,0.75,0.875,100.0,50,11-04-2019 15:48
144,1,158,1,lexical,1,arial,True,Non-designer,False,arial,0.95,2143.35,7.596935274037756,1602.8,2683.9,7.3494234291974525,7.844447118878061,1.0,,,100.0,74,11-04-2019 15:03
145,1,158,1,recognition,2,arial,True,Non-designer,False,arial,0.9375,1901.3125,7.506885367194537,2039.75,1762.875,7.548619280568065,7.465151453821008,0.9296875,0.84375,1.0,100.0,74,11-04-2019 15:03
146,1,158,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.8,2102.0,7.4516063075923045,1177.6,3026.4,7.051696728873838,7.851515886310773,0.85,,,50.0,79,11-04-2019 15:03
147,1,158,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,2034.125,7.552493868949191,1832.0,2236.25,7.4266098832184095,7.678377854679968,1.0,1.0,1.0,50.0,79,11-04-2019 15:03
148,1,159,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2831.55,7.831810989142793,1857.9,3805.2,7.46118805965946,8.202433918626125,1.0,,,75.0,29,11-04-2019 15:01
149,1,159,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.9375,2630.75,7.801488266031408,2018.875,3242.625,7.608165141324192,7.994811390738624,0.9375,1.0,0.875,75.0,29,11-04-2019 15:01
150,1,159,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2347.6,7.713634506088264,2056.5,2638.7,7.58386026620002,7.8434087459765065,1.0,,,75.0,50,11-04-2019 15:01
151,1,159,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2376.9375,7.731443714229766,2554.75,2199.125,7.774648530370177,7.688238898089356,0.9375,1.0,0.875,75.0,50,11-04-2019 15:01
152,1,160,1,lexical,1,arial,True,Non-designer,False,arial,0.9,5411.95,8.490211616317726,3760.5,7063.4,8.173653445126245,8.806769787509207,0.95,,,100.0,67,11-04-2019 14:54
153,1,160,1,recognition,2,arial,True,Non-designer,False,arial,0.875,5163.125,8.40447265205475,4405.25,5921.0,8.260182461719188,8.548762842390312,0.9765625,1.0,0.9375,100.0,67,11-04-2019 14:54
154,1,160,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.9,6291.15,8.472938322666689,3343.1,9239.2,7.962210512402068,8.983666132931312,0.9,,,50.0,62,11-04-2019 14:54
155,1,160,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,4640.1875,8.297268761144817,5508.375,3772.0,8.406099414218485,8.188438108071153,1.0,1.0,1.0,50.0,62,11-04-2019 14:54
156,1,161,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,2619.1,7.76087848387422,1586.5,3651.7,7.3642425781874135,8.157514389561024,1.0,,,50.0,71,11-04-2019 14:38
157,1,161,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2111.9375,7.612356468520079,2317.125,1906.75,7.693994808975443,7.5307181280647155,1.0,1.0,1.0,50.0,71,11-04-2019 14:38
158,1,161,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2006.75,7.524346898116219,1754.8,2258.7,7.339108360983966,7.709585435248471,1.0,,,100.0,87,11-04-2019 14:38
159,1,161,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2196.375,7.626586990663015,2517.375,1875.375,7.730813301612894,7.522360679713139,0.984375,0.9375,1.0,100.0,87,11-04-2019 14:38
160,1,162,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.95,2636.85,7.728941043852885,1526.0,3747.7,7.315007248373708,8.14287483933206,1.0,,,75.0,50,11-04-2019 14:26
161,1,162,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.9375,1834.125,7.447460676947522,1959.75,1708.5,7.470525871749075,7.424395482145966,0.9921875,1.0,1.0,75.0,50,11-04-2019 14:26
162,1,162,2,lexical,1,sansforgetica,True,Non-designer,False,arial,0.95,1513.95,7.270518044165702,1308.2,1719.7,7.125376658234718,7.415659430096684,0.9500000000000001,,,100.0,50,11-04-2019 14:26
163,1,162,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,1690.3125,7.379350313127553,1567.75,1812.875,7.333653952316244,7.425046673938864,0.8359375,0.875,0.8125,100.0,50,11-04-2019 14:26
164,1,163,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.8,3942.6,8.03537228816064,1773.8,6111.4,7.435494790190404,8.635249786130876,0.9500000000000001,,,50.0,18,11-04-2019 13:09
165,1,163,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,0.5625,2425.6875,7.690800088897314,2060.625,2790.75,7.519103919254654,7.862496258539969,0.578125,0.5,0.6875,50.0,18,11-04-2019 13:09
166,1,163,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.8,2360.2,7.652230372896514,1575.4,3145.0,7.295156319873084,8.009304425919947,1.0,,,100.0,64,11-04-2019 13:09
167,1,163,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.6875,1489.625,7.240270375854657,1361.75,1617.5,7.16429841171483,7.316242339994487,0.6875,0.625,0.75,100.0,64,11-04-2019 13:09
168,1,164,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,3988.3,8.240541076430851,3235.0,4741.6,8.057196805710335,8.423885347151371,1.0,,,50.0,50,11-04-2019 12:28
169,1,164,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.9375,3809.6875,8.18223448227263,3780.125,3839.25,8.147353447003978,8.217115517541282,0.984375,0.96875,1.0,50.0,50,11-04-2019 12:28
170,1,164,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2584.65,7.7917770888507345,2082.7,3086.6,7.565678389289699,8.01787578841177,1.0,,,100.0,50,11-04-2019 12:28
171,1,164,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.875,3049.9375,7.862992596466263,2154.0,3945.875,7.612802466207198,8.11318272672533,0.921875,0.875,0.96875,100.0,50,11-04-2019 12:28
172,1,165,1,lexical,1,arial,True,Graphic designer,True,arial,1.0,2456.05,7.733794928877764,1749.0,3163.1,7.428165441008254,8.039424416747272,1.0,,,100.0,68,11-04-2019 12:12
173,1,165,1,recognition,2,arial,True,Graphic designer,True,arial,0.75,2957.4375,7.892134608417452,3154.75,2760.125,7.895157450924959,7.889111765909945,0.9375,0.875,1.0,100.0,68,11-04-2019 12:12
174,1,165,2,lexical,1,arial,True,Graphic designer,True,sansforgetica,1.0,2325.55,7.629334193317176,1389.4,3261.7,7.2207000049647,8.03796838166965,1.0,,,50.0,70,11-04-2019 12:12
175,1,165,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.875,2078.5,7.548615425841364,2146.75,2010.25,7.532539733513439,7.564691118169287,0.9375,0.875,1.0,50.0,70,11-04-2019 12:12
176,1,166,1,lexical,1,arial,True,Non-designer,False,arial,0.95,3275.95,7.983890658269724,2247.8,4304.1,7.6855286532753215,8.282252663264126,1.0,,,100.0,92,11-04-2019 08:33
177,1,166,1,recognition,2,arial,True,Non-designer,False,arial,0.8125,2875.4375,7.919922623408683,2979.5,2771.375,7.9545583825658674,7.8852868642514995,0.8125,0.625,1.0,100.0,92,11-04-2019 08:33
178,1,166,2,lexical,1,arial,True,Non-designer,False,sansforgetica,1.0,3165.1,7.958431403190373,2081.2,4249.0,7.63512076187578,8.281742044504963,1.0,,,25.0,89,11-04-2019 08:33
179,1,166,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,2873.75,7.889258268687064,3006.875,2740.625,7.888639086429579,7.889877450944549,0.9296875,1.0,0.875,25.0,89,11-04-2019 08:33
180,1,167,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.75,2752.45,7.7526638766365465,1538.1,3966.8,7.2849942148362405,8.220333538436853,0.9500000000000001,,,50.0,65,11-04-2019 08:12
181,1,167,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,0.875,2625.625,7.754977929926533,2300.75,2950.5,7.582089805526023,7.927866054327045,0.90625,1.0,0.8125,50.0,65,11-04-2019 08:12
182,1,167,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.8,2018.3,7.497744800610083,1577.2,2459.4,7.235283036955101,7.760206564265064,0.95,,,100.0,70,11-04-2019 08:12
183,1,167,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.875,1617.125,7.363353844004092,1637.75,1596.5,7.3766916693719615,7.350016018636225,0.9296875,0.875,1.0,100.0,70,11-04-2019 08:12
184,1,168,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2830.35,7.821236663173414,1780.0,3880.7,7.435657040163683,8.206816286183145,1.0,,,50.0,50,10-04-2019 21:00
185,1,168,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.9375,3122.0,7.853182283024878,2550.875,3693.125,7.637219050057498,8.069145515992258,0.9140625,0.84375,1.0,50.0,50,10-04-2019 21:00
186,1,168,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2464.05,7.717013384435489,1758.2,3169.9,7.445546934485894,7.98847983438508,1.0,,,100.0,50,10-04-2019 21:00
187,1,168,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,1914.5,7.52144451667406,1794.375,2034.625,7.44063518554911,7.602253847799008,0.8984375,0.8125,0.96875,100.0,50,10-04-2019 21:00
188,1,169,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.95,18708.75,9.11468018585609,4634.3,32783.2,7.921588691103925,10.307771680608251,1.0,,,25.0,28,10-04-2019 08:56
189,1,169,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.875,2467.0,7.698578711488111,2780.125,2153.875,7.77095916079228,7.6261982621839435,0.8125,0.5625,1.0,25.0,28,10-04-2019 08:56
190,1,169,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,5566.85,8.12066417870122,1880.9,9252.8,7.4740769511919165,8.767251406210521,1.0,,,100.0,76,10-04-2019 08:56
191,1,169,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.8125,2560.0625,7.642829021970857,2882.75,2237.375,7.681355617643609,7.604302426298105,0.8515625,0.8125,0.875,100.0,76,10-04-2019 08:56
192,1,170,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.95,5548.75,8.519381500208068,5017.5,6080.0,8.35553902082379,8.683223979592345,1.0,,,50.0,78,10-04-2019 08:15
193,1,170,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.8125,3922.9375,8.06643497052884,3709.25,4136.625,7.84728388528587,8.285586055771809,0.890625,0.875,1.0,50.0,78,10-04-2019 08:15
194,1,170,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2410.2,7.702467879300427,2284.7,2535.7,7.648286482706612,7.756649275894238,1.0,,,100.0,83,10-04-2019 08:15
195,1,170,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.6875,4606.625,8.315847846158572,4369.25,4844.0,8.267874039407808,8.363821652909337,0.8125,0.8125,1.0,100.0,83,10-04-2019 08:15
196,1,171,1,lexical,1,arial,True,Graphic designer,True,arial,0.55,3102.25,7.9113434804537786,2010.8,4193.7,7.566235477307035,8.256451483600522,0.7999999999999999,,,75.0,80,10-04-2019 06:04
197,1,171,1,recognition,2,arial,True,Graphic designer,True,arial,0.75,2767.125,7.858103675447438,2962.125,2572.125,7.880339555014495,7.835867795880382,0.875,0.875,0.875,75.0,80,10-04-2019 06:04
198,1,171,2,lexical,1,arial,True,Graphic designer,True,sansforgetica,0.8,2833.65,7.784644988417133,1634.4,4032.9,7.352447609334997,8.216842367499266,0.95,,,50.0,81,10-04-2019 06:04
199,1,171,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.875,1880.75,7.4664382340548885,1888.0,1873.5,7.461833733297626,7.471042734812148,0.9375,0.875,1.0,50.0,81,10-04-2019 06:04
200,1,172,1,lexical,1,arial,True,Non-designer,False,arial,0.95,2571.9,7.770480385769346,2077.9,3065.9,7.535270919635655,8.005689851903039,1.0,,,100.0,75,09-04-2019 14:27
201,1,172,1,recognition,2,arial,True,Non-designer,False,arial,1.0,2561.375,7.787196327542861,2327.5,2795.25,7.692692023499345,7.881700631586378,1.0,1.0,1.0,100.0,75,09-04-2019 14:27
202,1,172,2,lexical,1,arial,True,Non-designer,False,sansforgetica,1.0,2847.45,7.811358825097427,1730.2,3964.7,7.41210329392492,8.210614356269932,1.0,,,25.0,75,09-04-2019 14:27
203,1,172,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,3370.75,8.003142212403954,3189.0,3552.5,7.971386389442623,8.034898035365284,0.8984375,0.96875,0.875,25.0,75,09-04-2019 14:27
204,1,173,1,lexical,1,arial,True,Non-designer,False,arial,0.95,3557.2,8.093872239702272,2537.0,4577.4,7.7932625168466645,8.39448196255788,1.0,,,100.0,23,08-04-2019 20:45
205,1,173,1,recognition,2,arial,True,Non-designer,False,arial,0.8125,3744.9375,8.075436548487826,4437.125,3052.75,8.164448933935578,7.986424163040072,0.9375,0.875,1.0,100.0,23,08-04-2019 20:45
206,1,173,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.95,3570.25,8.081482548755762,2664.4,4476.1,7.823109804699112,8.339855292812407,1.0,,,50.0,19,08-04-2019 20:45
207,1,173,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.8125,3944.125,8.179648037690857,3735.875,4152.375,8.151984002681692,8.207312072700018,0.8671875,0.9375,0.84375,50.0,19,08-04-2019 20:45
208,1,174,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,3291.85,8.0515768222352,2731.8,3851.9,7.877466282579394,8.225687361891008,1.0,,,50.0,37,08-04-2019 18:28
209,1,174,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.6875,3667.4375,8.14295740498634,3793.75,3541.125,8.155947852872202,8.129966957100475,0.7734375,0.59375,0.9375,50.0,37,08-04-2019 18:28
210,1,174,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,2757.7,7.852220342347975,1934.8,3580.6,7.563910507643486,8.140530177052462,1.0,,,100.0,39,08-04-2019 18:28
211,1,174,2,recognition,2,sansforgetica,True,Non-designer,False,arial,1.0,3194.0625,7.976455729344367,3548.625,2839.5,8.031527012793987,7.921384445894746,1.0,1.0,1.0,100.0,39,08-04-2019 18:28
212,1,175,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2424.3,7.737364037440213,1958.3,2890.3,7.563267155035746,7.911460919844681,1.0,,,75.0,50,08-04-2019 14:50
213,1,175,1,recognition,2,arial,True,Non-designer,False,arial,0.625,2954.5,7.879911886314196,2360.125,3548.875,7.693971443013817,8.065852329614575,0.71875,0.625,0.78125,75.0,50,08-04-2019 14:50
214,1,175,2,lexical,1,arial,True,Non-designer,False,sansforgetica,1.0,2966.45,7.876861469640846,2824.0,3108.9,7.724807791224909,8.028915148056779,1.0,,,50.0,68,08-04-2019 14:50
215,1,175,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.6875,3222.25,7.968135232048796,2570.0,3874.5,7.713994260136553,8.222276203961039,0.796875,0.875,0.71875,50.0,68,08-04-2019 14:50
216,1,176,1,lexical,1,arial,False,Typographer,True,arial,0.85,2120.15,7.578541050076888,1382.7,2857.6,7.2139182391774925,7.9431638609762825,1.0,,,75.0,80,08-04-2019 14:11
217,1,176,1,recognition,2,arial,False,Typographer,True,arial,0.9375,2660.625,7.773291761155664,2374.875,2946.375,7.638703031383657,7.907880490927674,0.9375,0.875,1.0,75.0,80,08-04-2019 14:11
218,1,176,2,lexical,1,arial,False,Typographer,True,sansforgetica,0.95,2578.0,7.774820012106008,1774.4,3381.6,7.450810767857229,8.09882925635479,1.0,,,25.0,82,08-04-2019 14:11
219,1,176,2,recognition,2,arial,False,Typographer,True,sansforgetica,0.8125,2230.9375,7.6291184665224545,1899.75,2562.125,7.465276174059526,7.792960758985384,0.875,0.75,1.0,25.0,82,08-04-2019 14:11
220,1,177,1,lexical,1,arial,True,Letter designer,True,arial,0.7,7350.2,8.432912481919164,2493.3,12207.1,7.720081205111851,9.145743758726475,0.9500000000000001,,,100.0,30,08-04-2019 13:25
221,1,177,1,recognition,2,arial,True,Letter designer,True,arial,0.875,6872.625,8.580034656861683,6155.875,7589.375,8.56100894897296,8.599060364750407,0.875,0.875,0.875,100.0,30,08-04-2019 13:25
222,1,177,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.85,5890.5,8.458929055765115,3481.3,8299.7,7.971070359657601,8.946787751872634,0.9,,,100.0,34,08-04-2019 13:25
223,1,177,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.75,6171.625,8.447009591974979,5217.5,7125.75,8.32176840077853,8.572250783171427,0.7421875,0.84375,0.625,100.0,34,08-04-2019 13:25
224,1,178,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,1.0,2620.9,7.767120903454133,2065.9,3175.9,7.585796620982525,7.948445185925739,1.0,,,50.0,50,08-04-2019 13:14
225,1,178,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.9375,4226.625,8.189145495651173,3894.125,4559.125,8.142498271774606,8.235792719527742,0.9296875,1.0,0.84375,50.0,50,08-04-2019 13:14
226,1,178,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,3009.15,7.811210793394343,2255.0,3763.3,7.643672452567055,7.978749134221634,1.0,,,75.0,50,08-04-2019 13:14
227,1,178,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.9375,2282.0625,7.664229628359391,2112.0,2452.125,7.588533395171798,7.7399258615469835,0.9375,1.0,0.875,75.0,50,08-04-2019 13:14
228,1,179,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.95,1965.45,7.545819635598107,1620.4,2310.5,7.365218934521394,7.726420336674822,1.0,,,25.0,14,06-04-2019 22:12
229,1,179,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2622.6875,7.690117614746173,2079.5,3165.875,7.546097606307699,7.834137623184649,1.0,1.0,1.0,25.0,14,06-04-2019 22:12
230,1,179,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,1973.5,7.482659407280454,1410.4,2536.6,7.219368913556221,7.745949901004688,1.0,,,50.0,14,06-04-2019 22:12
231,1,179,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2106.0625,7.589778529591763,2084.625,2127.5,7.552776249036612,7.626780810146915,1.0,1.0,1.0,50.0,14,06-04-2019 22:12
232,1,180,1,lexical,1,arial,True,Letter designer,True,arial,0.95,1712.45,7.28769951616177,1032.8,2392.1,6.918369689485594,7.657029342837947,1.0,,,100.0,34,05-04-2019 12:16
233,1,180,1,recognition,2,arial,True,Letter designer,True,arial,0.875,1823.8125,7.428984283326367,1737.5,1910.125,7.435270981233464,7.42269758541927,0.9765625,1.0,1.0,100.0,34,05-04-2019 12:16
234,1,180,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.85,2122.45,7.448624558927831,1492.5,2752.4,7.176413486322812,7.720835631532852,0.9500000000000001,,,25.0,35,05-04-2019 12:16
235,1,180,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.875,1568.5,7.2962363831927615,1332.625,1804.375,7.139357201994892,7.4531155643906315,0.9375,0.875,1.0,25.0,35,05-04-2019 12:16
236,1,181,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.85,3556.4,8.01618688651486,2021.4,5091.4,7.558009575421247,8.474364197608473,1.0,,,25.0,25,05-04-2019 11:41
237,1,181,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,1.0,2805.4375,7.8099464730441595,2988.75,2622.125,7.861387927052807,7.758505019035512,1.0,1.0,1.0,25.0,25,05-04-2019 11:41
238,1,181,2,lexical,1,sansforgetica,True,Letter designer,True,arial,0.75,2755.95,7.744286597967099,1598.3,3913.6,7.325327388508116,8.163245807426083,1.0,,,75.0,50,05-04-2019 11:41
239,1,181,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.8125,1892.875,7.3994699539785405,1975.875,1809.875,7.3642594520685485,7.434680455888534,0.8515625,0.875,0.84375,75.0,50,05-04-2019 11:41
240,1,182,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2004.05,7.549939887874527,1520.8,2487.3,7.310116368256757,7.789763407492297,1.0,,,25.0,35,05-04-2019 09:45
241,1,182,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.875,2571.125,7.787901629887557,2474.75,2667.5,7.754823664935423,7.820979594839692,0.9140625,1.0,0.875,25.0,35,05-04-2019 09:45
242,1,182,2,lexical,1,sansforgetica,True,Non-designer,False,arial,1.0,1721.25,7.406082323475151,1449.3,1993.2,7.24867264213525,7.563492004815053,1.0,,,75.0,41,05-04-2019 09:45
243,1,182,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,1939.125,7.529023962410479,2026.0,1852.25,7.544283710212946,7.5137642146080115,0.96875,0.9375,1.0,75.0,41,05-04-2019 09:45
244,1,183,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.8,3045.6,7.97444574203968,2411.0,3680.2,7.757752852956342,8.191138631123016,1.0,,,50.0,60,05-04-2019 04:23
245,1,183,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,0.875,2986.0,7.893626086938207,3022.625,2949.375,7.904001594889316,7.883250578987097,0.9296875,1.0,0.875,50.0,60,05-04-2019 04:23
246,1,183,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.9,2585.6,7.752287628848545,1915.0,3256.2,7.501250796832101,8.003324460864988,0.955,,,75.0,46,05-04-2019 04:23
247,1,183,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.6875,2480.125,7.783243134025031,2468.875,2491.375,7.773753165264978,7.792733102785082,0.8125,0.8125,0.8125,75.0,46,05-04-2019 04:23
248,1,184,1,lexical,1,arial,True,Non-designer,False,arial,0.85,2631.55,7.829506115139641,1914.7,3348.4,7.553990217189681,8.1050220130896,1.0,,,100.0,69,04-04-2019 22:31
249,1,184,1,recognition,2,arial,True,Non-designer,False,arial,0.6875,2833.75,7.9096394521981495,2537.125,3130.375,7.814749306164418,8.004529598231882,0.8359375,0.78125,0.875,100.0,69,04-04-2019 22:31
250,1,184,2,lexical,1,arial,True,Non-designer,False,sansforgetica,0.85,3084.85,7.983313827013727,2237.4,3932.3,7.700876231889045,8.26575142213841,1.0,,,0.0,44,04-04-2019 22:31
251,1,184,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.8125,3106.1875,8.006527758110325,3226.125,2986.25,8.034939264064189,7.978116252156461,0.9296875,0.8125,1.0,0.0,44,04-04-2019 22:31
252,1,185,1,lexical,1,arial,True,Letter designer,True,arial,0.85,2413.5,7.702765890494239,1672.9,3154.1,7.370534838307954,8.034996942680529,0.95,,,25.0,69,04-04-2019 20:58
253,1,185,1,recognition,2,arial,True,Letter designer,True,arial,0.8125,2817.1875,7.7787852555404156,1960.5,3673.875,7.521880985804006,8.035689525276823,0.8515625,0.875,0.84375,25.0,69,04-04-2019 20:58
254,1,185,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.95,4522.4,8.02814899505604,5819.9,3224.9,8.057004868774712,7.999293121337365,0.995,,,0.0,59,04-04-2019 20:58
255,1,185,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,1997.25,7.564662054088169,1840.0,2154.5,7.47637178249683,7.652952325679508,0.9296875,0.875,1.0,0.0,59,04-04-2019 20:58
256,1,186,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.95,2250.5,7.695372355497521,1981.0,2520.0,7.567904218363475,7.822840492631566,1.0,,,25.0,50,04-04-2019 20:30
257,1,186,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.875,2632.625,7.798848878632092,2239.875,3025.375,7.637289115748143,7.96040864151604,0.921875,0.875,1.0,25.0,50,04-04-2019 20:30
258,1,186,2,lexical,1,sansforgetica,True,Non-designer,False,arial,0.95,2240.5,7.668865069943722,1871.2,2609.8,7.483816274565356,7.853913865322086,1.0,,,100.0,50,04-04-2019 20:30
259,1,186,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,2052.25,7.612506893107052,1948.0,2156.5,7.5609017770523455,7.664112009161757,0.9453125,1.0,0.875,100.0,50,04-04-2019 20:30
