,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
2082,2,28,True,Graphic designer,2,recognition,11,arial,themselves,word,Sure seen,1.0,seen,themselves,1159.0,7.055312843339752,65,difficult to read,01-05-2019 10:45
2083,2,28,True,Graphic designer,2,recognition,12,arial,perietail,non-word,Sure not seen,1.0,not seen,pericer,1666.0,7.418180822726788,65,difficult to read,01-05-2019 10:45
2084,2,28,True,Graphic designer,2,recognition,13,arial,already,word,Probably not seen,0.0,seen,already,1799.0,7.4949862339505335,65,difficult to read,01-05-2019 10:45
2085,2,28,True,Graphic designer,2,recognition,14,arial,intervating,non-word,Probably not seen,1.0,not seen,intertution,2970.0,7.996317231796746,65,difficult to read,01-05-2019 10:45
2086,2,28,True,Graphic designer,2,recognition,15,arial,intersive,non-word,Probably seen,1.0,seen,intersive,2776.0,7.9287663216266955,65,difficult to read,01-05-2019 10:45
2087,2,28,True,Graphic designer,2,recognition,16,arial,nobit,non-word,Sure seen,1.0,seen,nobit,1218.0,7.1049654482698426,65,difficult to read,01-05-2019 10:45
2088,2,29,False,Other designer,1,lexical,1,sansforgetica,clese,non-word,Sure non-word,1.0,,,7361.0,8.903951072058707,19,difficult to read,01-05-2019 10:25
2089,2,29,False,Other designer,1,lexical,2,sansforgetica,daughter,word,Sure word,1.0,,,3765.0,8.233503140233994,19,difficult to read,01-05-2019 10:25
2090,2,29,False,Other designer,1,lexical,3,sansforgetica,gromish,non-word,Probably non-word,1.0,,,4376.0,8.383890344101816,19,difficult to read,01-05-2019 10:25
2091,2,29,False,Other designer,1,lexical,4,sansforgetica,association,word,Sure word,1.0,,,4748.0,8.465478755729558,19,difficult to read,01-05-2019 10:25
2092,2,29,False,Other designer,1,lexical,5,sansforgetica,itself,word,Sure word,1.0,,,3816.0,8.246958032568177,19,difficult to read,01-05-2019 10:25
2093,2,29,False,Other designer,1,lexical,6,sansforgetica,notes,word,Sure word,1.0,,,2946.0,7.988203597022576,19,difficult to read,01-05-2019 10:25
2094,2,29,False,Other designer,1,lexical,7,sansforgetica,complex,word,Sure word,1.0,,,2368.0,7.769800996003896,19,difficult to read,01-05-2019 10:25
2095,2,29,False,Other designer,1,lexical,8,sansforgetica,catiquition,non-word,Probably non-word,1.0,,,5719.0,8.651549243915316,19,difficult to read,01-05-2019 10:25
2096,2,29,False,Other designer,1,lexical,9,sansforgetica,built,word,Sure word,1.0,,,3141.0,8.052296499538647,19,difficult to read,01-05-2019 10:25
2097,2,29,False,Other designer,1,lexical,10,sansforgetica,midonious,non-word,Probably word,0.0,,,10638.0,9.272187775302262,19,difficult to read,01-05-2019 10:25
2098,2,29,False,Other designer,1,lexical,11,sansforgetica,poverty,word,Sure word,1.0,,,2131.0,7.664346632098617,19,difficult to read,01-05-2019 10:25
2099,2,29,False,Other designer,1,lexical,12,sansforgetica,grened,non-word,Sure word,0.0,,,3696.0,8.215006432761575,19,difficult to read,01-05-2019 10:25
2100,2,29,False,Other designer,1,lexical,13,sansforgetica,learn,word,Sure word,1.0,,,1453.0,7.2813856635702825,19,difficult to read,01-05-2019 10:25
2101,2,29,False,Other designer,1,lexical,14,sansforgetica,artividual,non-word,Probably word,0.0,,,6712.0,8.811652248147043,19,difficult to read,01-05-2019 10:25
2102,2,29,False,Other designer,1,lexical,15,sansforgetica,refectuning,non-word,Probably non-word,1.0,,,5138.0,8.544419177669829,19,difficult to read,01-05-2019 10:25
2103,2,29,False,Other designer,1,lexical,16,sansforgetica,occasion,word,Sure word,1.0,,,4422.0,8.394347361417392,19,difficult to read,01-05-2019 10:25
2104,2,29,False,Other designer,1,lexical,17,sansforgetica,discialness,non-word,Probably non-word,1.0,,,5518.0,8.615770754777232,19,difficult to read,01-05-2019 10:25
2105,2,29,False,Other designer,1,lexical,18,sansforgetica,asserworly,non-word,Probably non-word,1.0,,,5180.0,8.55256033525353,19,difficult to read,01-05-2019 10:25
2106,2,29,False,Other designer,1,lexical,19,sansforgetica,visher,non-word,Probably non-word,1.0,,,6892.0,8.83811659764782,19,difficult to read,01-05-2019 10:25
2107,2,29,False,Other designer,1,lexical,20,sansforgetica,marriage,word,Sure word,1.0,,,3544.0,8.173011311724972,19,difficult to read,01-05-2019 10:25
2108,2,29,False,Other designer,1,recognition,1,arial,nothing,word,Probably not seen,1.0,not seen,notes,8056.0,8.994172434398399,19,difficult to read,01-05-2019 10:25
2109,2,29,False,Other designer,1,recognition,2,arial,association,word,Sure seen,1.0,seen,association,2238.0,7.71333788887187,19,difficult to read,01-05-2019 10:25
2110,2,29,False,Other designer,1,recognition,3,arial,computer,word,Sure not seen,1.0,not seen,complex,4234.0,8.350902451694811,19,difficult to read,01-05-2019 10:25
2111,2,29,False,Other designer,1,recognition,4,arial,discialness,non-word,Sure seen,1.0,seen,discialness,3458.0,8.148445666243235,19,difficult to read,01-05-2019 10:25
2112,2,29,False,Other designer,1,recognition,5,arial,greselect,non-word,Probably not seen,1.0,not seen,grened,5590.0,8.628734566149145,19,difficult to read,01-05-2019 10:25
2113,2,29,False,Other designer,1,recognition,6,arial,visher,non-word,Sure seen,1.0,seen,visher,2097.0,7.64826303090192,19,difficult to read,01-05-2019 10:25
2114,2,29,False,Other designer,1,recognition,7,arial,assinquent,non-word,Sure seen,0.0,not seen,asserworly,2035.0,7.618251097876695,19,difficult to read,01-05-2019 10:25
2115,2,29,False,Other designer,1,recognition,8,arial,clese,non-word,Sure seen,1.0,seen,clese,1678.0,7.425357887027151,19,difficult to read,01-05-2019 10:25
2116,2,29,False,Other designer,1,recognition,9,arial,occasion,word,Sure seen,1.0,seen,occasion,1552.0,7.347299700743164,19,difficult to read,01-05-2019 10:25
2117,2,29,False,Other designer,1,recognition,10,arial,business,word,Probably not seen,1.0,not seen,built,2278.0,7.731053144007127,19,difficult to read,01-05-2019 10:25
2118,2,29,False,Other designer,1,recognition,11,arial,milently,non-word,Probably not seen,1.0,not seen,midonious,3427.0,8.139440521874608,19,difficult to read,01-05-2019 10:25
2119,2,29,False,Other designer,1,recognition,12,arial,death,word,Probably not seen,1.0,not seen,daughter,1665.0,7.417580402414544,19,difficult to read,01-05-2019 10:25
2120,2,29,False,Other designer,1,recognition,13,arial,catiquition,non-word,Sure seen,1.0,seen,catiquition,1865.0,7.5310163320779155,19,difficult to read,01-05-2019 10:25
2121,2,29,False,Other designer,1,recognition,14,arial,refengement,non-word,Probably not seen,1.0,not seen,refectuning,1924.0,7.562161631225652,19,difficult to read,01-05-2019 10:25
2122,2,29,False,Other designer,1,recognition,15,arial,itself,word,Sure seen,1.0,seen,itself,1386.0,7.234177179749849,19,difficult to read,01-05-2019 10:25
2123,2,29,False,Other designer,1,recognition,16,arial,learn,word,Sure seen,1.0,seen,learn,2961.0,7.993282328101591,19,difficult to read,01-05-2019 10:25
2124,2,29,False,Other designer,2,lexical,1,arial,enoups,non-word,Probably non-word,1.0,,,8604.0,9.05998249038762,63,very easy to read,01-05-2019 10:25
2125,2,29,False,Other designer,2,lexical,2,arial,despite,word,Sure word,1.0,,,2268.0,7.7266536648476425,63,very easy to read,01-05-2019 10:25
2126,2,29,False,Other designer,2,lexical,3,arial,share,word,Sure word,1.0,,,1280.0,7.154615356913663,63,very easy to read,01-05-2019 10:25
2127,2,29,False,Other designer,2,lexical,4,arial,darkness,word,Sure word,1.0,,,1376.0,7.226936018493289,63,very easy to read,01-05-2019 10:25
2128,2,29,False,Other designer,2,lexical,5,arial,plastic,word,Sure word,1.0,,,2653.0,7.88344635413774,63,very easy to read,01-05-2019 10:25
2129,2,29,False,Other designer,2,lexical,6,arial,heinge,non-word,Probably word,0.0,,,2911.0,7.976251943745623,63,very easy to read,01-05-2019 10:25
2130,2,29,False,Other designer,2,lexical,7,arial,airport,word,Sure word,1.0,,,1708.0,7.443078374348516,63,very easy to read,01-05-2019 10:25
2131,2,29,False,Other designer,2,lexical,8,arial,newspapers,word,Sure word,1.0,,,1401.0,7.244941546337007,63,very easy to read,01-05-2019 10:25
2132,2,29,False,Other designer,2,lexical,9,arial,believed,word,Sure word,1.0,,,1380.0,7.22983877815125,63,very easy to read,01-05-2019 10:25
2133,2,29,False,Other designer,2,lexical,10,arial,bothin,non-word,Probably non-word,1.0,,,3274.0,8.09376775793108,63,very easy to read,01-05-2019 10:25
2134,2,29,False,Other designer,2,lexical,11,arial,histemence,non-word,Sure word,0.0,,,2273.0,7.728855823852543,63,very easy to read,01-05-2019 10:25
2135,2,29,False,Other designer,2,lexical,12,arial,occalution,non-word,Probably non-word,1.0,,,4406.0,8.39072252736229,63,very easy to read,01-05-2019 10:25
2136,2,29,False,Other designer,2,lexical,13,arial,totally,word,Sure word,1.0,,,1852.0,7.524021415206125,63,very easy to read,01-05-2019 10:25
2137,2,29,False,Other designer,2,lexical,14,arial,scratious,non-word,Probably word,0.0,,,6314.0,8.750524669117937,63,very easy to read,01-05-2019 10:25
2138,2,29,False,Other designer,2,lexical,15,arial,incriance,non-word,Probably word,0.0,,,1920.0,7.560080465021827,63,very easy to read,01-05-2019 10:25
2139,2,29,False,Other designer,2,lexical,16,arial,narrow,word,Sure word,1.0,,,1530.0,7.333023014386481,63,very easy to read,01-05-2019 10:25
2140,2,29,False,Other designer,2,lexical,17,arial,breath,word,Sure word,1.0,,,1371.0,7.223295679562314,63,very easy to read,01-05-2019 10:25
2141,2,29,False,Other designer,2,lexical,18,arial,ofter,non-word,Probably non-word,1.0,,,3799.0,8.242493153187626,63,very easy to read,01-05-2019 10:25
2142,2,29,False,Other designer,2,lexical,19,arial,eassed,non-word,Sure word,0.0,,,2481.0,7.816416983691801,63,very easy to read,01-05-2019 10:25
2143,2,29,False,Other designer,2,lexical,20,arial,gensibility,non-word,Probably non-word,1.0,,,2817.0,7.943427767876373,63,very easy to read,01-05-2019 10:25
2144,2,29,False,Other designer,2,recognition,1,sansforgetica,alive,word,Probably not seen,1.0,not seen,airport,5665.0,8.642062173462106,63,very easy to read,01-05-2019 10:25
2145,2,29,False,Other designer,2,recognition,2,sansforgetica,share,word,Sure seen,1.0,seen,share,2376.0,7.773173680482536,63,very easy to read,01-05-2019 10:25
2146,2,29,False,Other designer,2,recognition,3,sansforgetica,incriance,non-word,Probably not seen,0.0,seen,incriance,5714.0,8.65067458279072,63,very easy to read,01-05-2019 10:25
2147,2,29,False,Other designer,2,recognition,4,sansforgetica,night,word,Probably not seen,1.0,not seen,newspapers,1580.0,7.365180126021013,63,very easy to read,01-05-2019 10:25
2148,2,29,False,Other designer,2,recognition,5,sansforgetica,occalution,non-word,Sure seen,1.0,seen,occalution,2776.0,7.9287663216266955,63,very easy to read,01-05-2019 10:25
2149,2,29,False,Other designer,2,recognition,6,sansforgetica,seanspother,non-word,Sure not seen,1.0,not seen,scratious,3382.0,8.126222529458525,63,very easy to read,01-05-2019 10:25
2150,2,29,False,Other designer,2,recognition,7,sansforgetica,gensibility,non-word,Sure seen,1.0,seen,gensibility,1981.0,7.591357046698551,63,very easy to read,01-05-2019 10:25
2151,2,29,False,Other designer,2,recognition,8,sansforgetica,heinge,non-word,Sure seen,1.0,seen,heinge,2751.0,7.919719760924575,63,very easy to read,01-05-2019 10:25
2152,2,29,False,Other designer,2,recognition,9,sansforgetica,plastic,word,Sure seen,1.0,seen,plastic,2011.0,7.606387389772652,63,very easy to read,01-05-2019 10:25
2153,2,29,False,Other designer,2,recognition,10,sansforgetica,bridge,word,Probably not seen,1.0,not seen,breath,4814.0,8.479283618343016,63,very easy to read,01-05-2019 10:25
2154,2,29,False,Other designer,2,recognition,11,sansforgetica,dangerous,word,Sure seen,0.0,not seen,darkness,3846.0,8.254788926148725,63,very easy to read,01-05-2019 10:25
2155,2,29,False,Other designer,2,recognition,12,sansforgetica,olded,non-word,Probably not seen,1.0,not seen,ofter,2806.0,7.939515260662406,63,very easy to read,01-05-2019 10:25
2156,2,29,False,Other designer,2,recognition,13,sansforgetica,despite,word,Sure seen,1.0,seen,despite,1616.0,7.38770923908104,63,very easy to read,01-05-2019 10:25
2157,2,29,False,Other designer,2,recognition,14,sansforgetica,narrow,word,Sure seen,1.0,seen,narrow,1472.0,7.294377299288821,63,very easy to read,01-05-2019 10:25
2158,2,29,False,Other designer,2,recognition,15,sansforgetica,bountions,non-word,Sure not seen,1.0,not seen,bothin,3525.0,8.16763571524637,63,very easy to read,01-05-2019 10:25
2159,2,29,False,Other designer,2,recognition,16,sansforgetica,holts,non-word,Sure not seen,1.0,not seen,histemence,3374.0,8.123854263105914,63,very easy to read,01-05-2019 10:25
2160,2,30,False,Other designer,1,lexical,1,arial,sucling,non-word,Sure non-word,1.0,,,4064.0,8.309922989258318,50,easy to read,01-05-2019 10:11
2161,2,30,False,Other designer,1,lexical,2,arial,published,word,Sure word,1.0,,,1657.0,7.4127640174265625,50,easy to read,01-05-2019 10:11
2162,2,30,False,Other designer,1,lexical,3,arial,ancidly,non-word,Probably non-word,1.0,,,2583.0,7.8567067930958405,50,easy to read,01-05-2019 10:11
2163,2,30,False,Other designer,1,lexical,4,arial,smoke,word,Sure word,1.0,,,2161.0,7.6783263565068856,50,easy to read,01-05-2019 10:11
2164,2,30,False,Other designer,1,lexical,5,arial,preakfase,non-word,Sure non-word,1.0,,,4256.0,8.35608503102148,50,easy to read,01-05-2019 10:11
2165,2,30,False,Other designer,1,lexical,6,arial,brought,word,Sure word,1.0,,,2106.0,7.652545692693921,50,easy to read,01-05-2019 10:11
2166,2,30,False,Other designer,1,lexical,7,arial,schoon,non-word,Sure non-word,1.0,,,2725.0,7.9102237070973445,50,easy to read,01-05-2019 10:11
2167,2,30,False,Other designer,1,lexical,8,arial,hunneshed,non-word,Sure non-word,1.0,,,1601.0,7.3783837129967145,50,easy to read,01-05-2019 10:11
2168,2,30,False,Other designer,1,lexical,9,arial,calculgical,non-word,Sure non-word,1.0,,,1360.0,7.215239978730097,50,easy to read,01-05-2019 10:11
2169,2,30,False,Other designer,1,lexical,10,arial,sprairen,non-word,Sure non-word,1.0,,,1736.0,7.459338895220296,50,easy to read,01-05-2019 10:11
2170,2,30,False,Other designer,1,lexical,11,arial,playing,word,Sure word,1.0,,,1551.0,7.346655163176539,50,easy to read,01-05-2019 10:11
2171,2,30,False,Other designer,1,lexical,12,arial,earlier,word,Sure word,1.0,,,1152.0,7.049254841255837,50,easy to read,01-05-2019 10:11
2172,2,30,False,Other designer,1,lexical,13,arial,immediately,word,Sure word,1.0,,,1040.0,6.946975992135418,50,easy to read,01-05-2019 10:11
2173,2,30,False,Other designer,1,lexical,14,arial,increved,non-word,Probably non-word,1.0,,,2569.0,7.851271997109883,50,easy to read,01-05-2019 10:11
2174,2,30,False,Other designer,1,lexical,15,arial,thelf,non-word,Probably word,0.0,,,3511.0,8.163656176168432,50,easy to read,01-05-2019 10:11
2175,2,30,False,Other designer,1,lexical,16,arial,becruit,non-word,Sure non-word,1.0,,,2640.0,7.878534196140362,50,easy to read,01-05-2019 10:11
2176,2,30,False,Other designer,1,lexical,17,arial,inside,word,Sure word,1.0,,,1280.0,7.154615356913663,50,easy to read,01-05-2019 10:11
2177,2,30,False,Other designer,1,lexical,18,arial,thought,word,Sure word,1.0,,,945.0,6.851184927493743,50,easy to read,01-05-2019 10:11
2178,2,30,False,Other designer,1,lexical,19,arial,notice,word,Sure word,1.0,,,1047.0,6.953684210870537,50,easy to read,01-05-2019 10:11
2179,2,30,False,Other designer,1,lexical,20,arial,fairly,word,Sure word,1.0,,,1170.0,7.064759027791802,50,easy to read,01-05-2019 10:11
2180,2,30,False,Other designer,1,recognition,1,sansforgetica,social,word,Sure seen,0.0,not seen,smoke,3976.0,8.288031567776464,50,easy to read,01-05-2019 10:11
2181,2,30,False,Other designer,1,recognition,2,sansforgetica,thembling,non-word,Probably seen,0.0,not seen,thelf,3919.0,8.273591798199632,50,easy to read,01-05-2019 10:11
2182,2,30,False,Other designer,1,recognition,3,sansforgetica,published,word,Sure seen,1.0,seen,published,1352.0,7.20934025660291,50,easy to read,01-05-2019 10:11
2183,2,30,False,Other designer,1,recognition,4,sansforgetica,increved,non-word,Probably seen,1.0,seen,increved,2185.0,7.68937110752969,50,easy to read,01-05-2019 10:11
2184,2,30,False,Other designer,1,recognition,5,sansforgetica,becruit,non-word,Sure seen,1.0,seen,becruit,3511.0,8.163656176168432,50,easy to read,01-05-2019 10:11
2185,2,30,False,Other designer,1,recognition,6,sansforgetica,ancidly,non-word,Probably not seen,0.0,seen,ancidly,3608.0,8.190908881182514,50,easy to read,01-05-2019 10:11
2186,2,30,False,Other designer,1,recognition,7,sansforgetica,thousands,word,Probably not seen,1.0,not seen,thought,1864.0,7.530479995245536,50,easy to read,01-05-2019 10:11
2187,2,30,False,Other designer,1,recognition,8,sansforgetica,importance,word,Probably seen,0.0,not seen,immediately,3160.0,8.058327306580958,50,easy to read,01-05-2019 10:11
2188,2,30,False,Other designer,1,recognition,9,sansforgetica,cammuning,non-word,Probably not seen,1.0,not seen,calculgical,1583.0,7.367077059881012,50,easy to read,01-05-2019 10:11
2189,2,30,False,Other designer,1,recognition,10,sansforgetica,scientable,non-word,Probably seen,0.0,not seen,schoon,2681.0,7.893945138235959,50,easy to read,01-05-2019 10:11
2190,2,30,False,Other designer,1,recognition,11,sansforgetica,playing,word,Sure seen,1.0,seen,playing,1584.0,7.367708572374371,50,easy to read,01-05-2019 10:11
2191,2,30,False,Other designer,1,recognition,12,sansforgetica,inside,word,Sure seen,1.0,seen,inside,831.0,6.7226297948554485,50,easy to read,01-05-2019 10:11
2192,2,30,False,Other designer,1,recognition,13,sansforgetica,brought,word,Probably seen,1.0,seen,brought,1504.0,7.315883504509785,50,easy to read,01-05-2019 10:11
2193,2,30,False,Other designer,1,recognition,14,sansforgetica,hunneshed,non-word,Probably seen,1.0,seen,hunneshed,1449.0,7.278628942320682,50,easy to read,01-05-2019 10:11
2194,2,30,False,Other designer,1,recognition,15,sansforgetica,suddence,non-word,Probably seen,0.0,not seen,sucling,1447.0,7.277247726631484,50,easy to read,01-05-2019 10:11
2195,2,30,False,Other designer,1,recognition,16,sansforgetica,early,word,Probably seen,0.0,not seen,earlier,1089.0,6.9930151229329605,50,easy to read,01-05-2019 10:11
2196,2,30,False,Other designer,2,lexical,1,sansforgetica,ourselves,word,Sure word,1.0,,,4522.0,8.416709652837914,50,ok,01-05-2019 10:11
2197,2,30,False,Other designer,2,lexical,2,sansforgetica,goods,word,Sure word,1.0,,,918.0,6.822197390620491,50,ok,01-05-2019 10:11
2198,2,30,False,Other designer,2,lexical,3,sansforgetica,proferounds,non-word,Sure non-word,1.0,,,3024.0,8.014335737299424,50,ok,01-05-2019 10:11
2199,2,30,False,Other designer,2,lexical,4,sansforgetica,prefulsion,non-word,Sure non-word,1.0,,,1177.0,7.0707241072602764,50,ok,01-05-2019 10:11
2200,2,30,False,Other designer,2,lexical,5,sansforgetica,around,word,Sure word,1.0,,,1664.0,7.416979621381154,50,ok,01-05-2019 10:11
2201,2,30,False,Other designer,2,lexical,6,sansforgetica,mealth,non-word,Sure non-word,1.0,,,2240.0,7.7142311448490855,50,ok,01-05-2019 10:11
2202,2,30,False,Other designer,2,lexical,7,sansforgetica,holding,word,Sure word,1.0,,,1664.0,7.416979621381154,50,ok,01-05-2019 10:11
2203,2,30,False,Other designer,2,lexical,8,sansforgetica,along,word,Sure word,1.0,,,1040.0,6.946975992135418,50,ok,01-05-2019 10:11
2204,2,30,False,Other designer,2,lexical,9,sansforgetica,larms,non-word,Probably non-word,1.0,,,2424.0,7.793174347189205,50,ok,01-05-2019 10:11
2205,2,30,False,Other designer,2,lexical,10,sansforgetica,minned,non-word,Sure word,0.0,,,1800.0,7.495541943884256,50,ok,01-05-2019 10:11
2206,2,30,False,Other designer,2,lexical,11,sansforgetica,charge,word,Sure word,1.0,,,888.0,6.78897174299217,50,ok,01-05-2019 10:11
2207,2,30,False,Other designer,2,lexical,12,sansforgetica,police,word,Sure word,1.0,,,975.0,6.882437470997847,50,ok,01-05-2019 10:11
2208,2,30,False,Other designer,2,lexical,13,sansforgetica,development,word,Sure word,1.0,,,1216.0,7.103322062526113,50,ok,01-05-2019 10:11
2209,2,30,False,Other designer,2,lexical,14,sansforgetica,dictrised,non-word,Probably word,0.0,,,2440.0,7.799753318287247,50,ok,01-05-2019 10:11
2210,2,30,False,Other designer,2,lexical,15,sansforgetica,happlemas,non-word,Probably word,0.0,,,1200.0,7.090076835776092,50,ok,01-05-2019 10:11
2211,2,30,False,Other designer,2,lexical,16,sansforgetica,entivisive,non-word,Sure word,0.0,,,2208.0,7.699842407396986,50,ok,01-05-2019 10:11
2212,2,30,False,Other designer,2,lexical,17,sansforgetica,internably,non-word,Sure word,0.0,,,1697.0,7.436617265234227,50,ok,01-05-2019 10:11
2213,2,30,False,Other designer,2,lexical,18,sansforgetica,fingers,word,Sure word,1.0,,,1087.0,6.99117688712121,50,ok,01-05-2019 10:11
2214,2,30,False,Other designer,2,lexical,19,sansforgetica,table,word,Sure word,1.0,,,824.0,6.714170529909472,50,ok,01-05-2019 10:11
2215,2,30,False,Other designer,2,lexical,20,sansforgetica,stradfules,non-word,Probably non-word,1.0,,,1553.0,7.347943823148687,50,ok,01-05-2019 10:11
2216,2,30,False,Other designer,2,recognition,1,arial,lational,non-word,Sure not seen,1.0,not seen,larms,3289.0,8.098338846189057,50,ok,01-05-2019 10:11
2217,2,30,False,Other designer,2,recognition,2,arial,minned,non-word,Probably seen,1.0,seen,minned,11543.0,9.353834471614912,50,ok,01-05-2019 10:11
2218,2,30,False,Other designer,2,recognition,3,arial,entivisive,non-word,Probably not seen,0.0,seen,entivisive,1384.0,7.232733136177615,50,ok,01-05-2019 10:11
2219,2,30,False,Other designer,2,recognition,4,arial,difference,word,Probably seen,0.0,not seen,development,680.0,6.522092798170152,50,ok,01-05-2019 10:11
2220,2,30,False,Other designer,2,recognition,5,arial,government,word,Probably seen,0.0,not seen,goods,719.0,6.577861357721047,50,ok,01-05-2019 10:11
2221,2,30,False,Other designer,2,recognition,6,arial,outside,word,Sure seen,0.0,not seen,ourselves,1314.0,7.1808311990445555,50,ok,01-05-2019 10:11
2222,2,30,False,Other designer,2,recognition,7,arial,mealth,non-word,Sure seen,1.0,seen,mealth,687.0,6.532334292222349,50,ok,01-05-2019 10:11
2223,2,30,False,Other designer,2,recognition,8,arial,dictrised,non-word,Probably seen,1.0,seen,dictrised,1016.0,6.923628628138427,50,ok,01-05-2019 10:11
2224,2,30,False,Other designer,2,recognition,9,arial,premselves,non-word,Probably seen,0.0,not seen,prefulsion,1152.0,7.049254841255837,50,ok,01-05-2019 10:11
2225,2,30,False,Other designer,2,recognition,10,arial,along,word,Sure seen,1.0,seen,along,824.0,6.714170529909472,50,ok,01-05-2019 10:11
2226,2,30,False,Other designer,2,recognition,11,arial,police,word,Sure seen,1.0,seen,police,720.0,6.579251212010101,50,ok,01-05-2019 10:11
2227,2,30,False,Other designer,2,recognition,12,arial,table,word,Sure seen,1.0,seen,table,665.0,6.499787040655854,50,ok,01-05-2019 10:11
2228,2,30,False,Other designer,2,recognition,13,arial,happose,non-word,Sure seen,0.0,not seen,happlemas,599.0,6.395261598115449,50,ok,01-05-2019 10:11
2229,2,30,False,Other designer,2,recognition,14,arial,fingers,word,Sure seen,1.0,seen,fingers,759.0,6.63200177739563,50,ok,01-05-2019 10:11
2230,2,30,False,Other designer,2,recognition,15,arial,holiday,word,Sure seen,0.0,not seen,holding,739.0,6.6052979209482015,50,ok,01-05-2019 10:11
2231,2,30,False,Other designer,2,recognition,16,arial,profertion,non-word,Probably seen,0.0,not seen,proferounds,1167.0,7.062191632286556,50,ok,01-05-2019 10:11
2232,2,31,True,Graphic designer,1,lexical,1,sansforgetica,admit,word,Sure word,1.0,,,4056.0,8.30795254527102,50,ok,01-05-2019 09:51
2233,2,31,True,Graphic designer,1,lexical,2,sansforgetica,fineraing,non-word,Probably word,0.0,,,6495.0,8.7787879291047,50,ok,01-05-2019 09:51
2234,2,31,True,Graphic designer,1,lexical,3,sansforgetica,steet,non-word,Sure word,0.0,,,1761.0,7.473637108496206,50,ok,01-05-2019 09:51
2235,2,31,True,Graphic designer,1,lexical,4,sansforgetica,designed,word,Sure word,1.0,,,2919.0,7.978996370854115,50,ok,01-05-2019 09:51
2236,2,31,True,Graphic designer,1,lexical,5,sansforgetica,imporaters,non-word,Probably word,0.0,,,5337.0,8.582418976333944,50,ok,01-05-2019 09:51
2237,2,31,True,Graphic designer,1,lexical,6,sansforgetica,discussion,word,Sure word,1.0,,,2575.0,7.853604813097837,50,ok,01-05-2019 09:51
2238,2,31,True,Graphic designer,1,lexical,7,sansforgetica,regarded,word,Sure word,1.0,,,2961.0,7.993282328101591,50,ok,01-05-2019 09:51
2239,2,31,True,Graphic designer,1,lexical,8,sansforgetica,thousands,word,Sure word,1.0,,,1983.0,7.592366128519796,50,ok,01-05-2019 09:51
2240,2,31,True,Graphic designer,1,lexical,9,sansforgetica,heroad,non-word,Sure non-word,1.0,,,6328.0,8.75273950944749,50,ok,01-05-2019 09:51
2241,2,31,True,Graphic designer,1,lexical,10,sansforgetica,beginness,non-word,Probably non-word,1.0,,,5737.0,8.654691704601872,50,ok,01-05-2019 09:51
2242,2,31,True,Graphic designer,1,lexical,11,sansforgetica,wonfetry,non-word,Sure non-word,1.0,,,3255.0,8.08794755464267,50,ok,01-05-2019 09:51
2243,2,31,True,Graphic designer,1,lexical,12,sansforgetica,driving,word,Sure word,1.0,,,3688.0,8.212839584676484,50,ok,01-05-2019 09:51
2244,2,31,True,Graphic designer,1,lexical,13,sansforgetica,mesters,non-word,Probably non-word,1.0,,,4912.0,8.499436469826978,50,ok,01-05-2019 09:51
2245,2,31,True,Graphic designer,1,lexical,14,sansforgetica,higher,word,Sure word,1.0,,,1752.0,7.468513271496337,50,ok,01-05-2019 09:51
2246,2,31,True,Graphic designer,1,lexical,15,sansforgetica,complete,word,Sure word,1.0,,,3728.0,8.223627175805483,50,ok,01-05-2019 09:51
2247,2,31,True,Graphic designer,1,lexical,16,sansforgetica,treselved,non-word,Probably word,0.0,,,8208.0,9.012864567410551,50,ok,01-05-2019 09:51
2248,2,31,True,Graphic designer,1,lexical,17,sansforgetica,beausance,non-word,Probably word,0.0,,,9751.0,9.18512512283512,50,ok,01-05-2019 09:51
2249,2,31,True,Graphic designer,1,lexical,18,sansforgetica,hours,word,Sure word,1.0,,,2464.0,7.80954132465341,50,ok,01-05-2019 09:51
2250,2,31,True,Graphic designer,1,lexical,19,sansforgetica,division,word,Sure word,1.0,,,2384.0,7.776535028185241,50,ok,01-05-2019 09:51
2251,2,31,True,Graphic designer,1,lexical,20,sansforgetica,prospries,non-word,Sure word,0.0,,,5215.0,8.559294367434873,50,ok,01-05-2019 09:51
2252,2,31,True,Graphic designer,1,recognition,1,arial,driving,word,Sure seen,1.0,seen,driving,4567.0,8.426611813185,50,ok,01-05-2019 09:51
2253,2,31,True,Graphic designer,1,recognition,2,arial,behausion,non-word,Sure seen,0.0,not seen,beginness,2808.0,7.940227765145702,50,ok,01-05-2019 09:51
2254,2,31,True,Graphic designer,1,recognition,3,arial,discussion,word,Probably seen,1.0,seen,discussion,3544.0,8.173011311724972,50,ok,01-05-2019 09:51
2255,2,31,True,Graphic designer,1,recognition,4,arial,heroad,non-word,Sure seen,1.0,seen,heroad,3352.0,8.117312461601975,50,ok,01-05-2019 09:51
2256,2,31,True,Graphic designer,1,recognition,5,arial,beausance,non-word,Probably seen,1.0,seen,beausance,4136.0,8.327484416188264,50,ok,01-05-2019 09:51
2257,2,31,True,Graphic designer,1,recognition,6,arial,regular,word,Sure not seen,1.0,not seen,regarded,3200.0,8.070906088787819,50,ok,01-05-2019 09:51
